MTU (CET/CEST),Area,Total Generation Forecast (MW),Total Actual Generation (MW)
19/11/2025 22:15:00 - 19/11/2025 22:30:00,BZN|NL,9445.55,19942.94
19/11/2025 22:30:00 - 19/11/2025 22:45:00,BZN|NL,9221.36,19252.93
19/11/2025 22:45:00 - 19/11/2025 23:00:00,BZN|NL,8964.99,18765.01
19/11/2025 23:00:00 - 19/11/2025 23:15:00,BZN|NL,8672.63,18429.32
19/11/2025 23:15:00 - 19/11/2025 23:30:00,BZN|NL,8717.22,18216.71
19/11/2025 23:30:00 - 19/11/2025 23:45:00,BZN|NL,8541.38,17971.77
19/11/2025 23:45:00 - 20/11/2025 00:00:00,BZN|NL,8359.78,17623.44
20/11/2025 00:00:00 - 20/11/2025 00:15:00,BZN|NL,8176.54,17052.4
20/11/2025 00:15:00 - 20/11/2025 00:30:00,BZN|NL,7893.16,16555.03
20/11/2025 00:30:00 - 20/11/2025 00:45:00,BZN|NL,7802.73,16115.76
20/11/2025 00:45:00 - 20/11/2025 01:00:00,BZN|NL,7707.61,15809.5
20/11/2025 01:00:00 - 20/11/2025 01:15:00,BZN|NL,7738.2,16065.05
20/11/2025 01:15:00 - 20/11/2025 01:30:00,BZN|NL,7805.22,16023.2
20/11/2025 01:30:00 - 20/11/2025 01:45:00,BZN|NL,7938.04,15561.85
20/11/2025 01:45:00 - 20/11/2025 02:00:00,BZN|NL,7972.95,15157.03
20/11/2025 02:00:00 - 20/11/2025 02:15:00,BZN|NL,7986.81,14622.24
20/11/2025 02:15:00 - 20/11/2025 02:30:00,BZN|NL,7928.91,14391.86
20/11/2025 02:30:00 - 20/11/2025 02:45:00,BZN|NL,7875.3,14321.59
20/11/2025 02:45:00 - 20/11/2025 03:00:00,BZN|NL,7937.13,14338.44
20/11/2025 03:00:00 - 20/11/2025 03:15:00,BZN|NL,8065.93,14376.99
20/11/2025 03:15:00 - 20/11/2025 03:30:00,BZN|NL,8145.82,13970.91
20/11/2025 03:30:00 - 20/11/2025 03:45:00,BZN|NL,8192.67,13820.03
20/11/2025 03:45:00 - 20/11/2025 04:00:00,BZN|NL,8212.7,13666.25
20/11/2025 04:00:00 - 20/11/2025 04:15:00,BZN|NL,8297.19,13640.27
20/11/2025 04:15:00 - 20/11/2025 04:30:00,BZN|NL,8373.98,13719.69
20/11/2025 04:30:00 - 20/11/2025 04:45:00,BZN|NL,8354.37,13736.92
20/11/2025 04:45:00 - 20/11/2025 05:00:00,BZN|NL,8316.33,14013.38
20/11/2025 05:00:00 - 20/11/2025 05:15:00,BZN|NL,8496.94,14524.68
20/11/2025 05:15:00 - 20/11/2025 05:30:00,BZN|NL,8583.87,15102.82
20/11/2025 05:30:00 - 20/11/2025 05:45:00,BZN|NL,8712.81,15510.67
20/11/2025 05:45:00 - 20/11/2025 06:00:00,BZN|NL,8913.22,16311.72
20/11/2025 06:00:00 - 20/11/2025 06:15:00,BZN|NL,9354.8,17027.31
20/11/2025 06:15:00 - 20/11/2025 06:30:00,BZN|NL,9630.69,17166.3
20/11/2025 06:30:00 - 20/11/2025 06:45:00,BZN|NL,9903.75,17121.93
20/11/2025 06:45:00 - 20/11/2025 07:00:00,BZN|NL,10094.68,17558
20/11/2025 07:00:00 - 20/11/2025 07:15:00,BZN|NL,10372.65,17925.1
20/11/2025 07:15:00 - 20/11/2025 07:30:00,BZN|NL,10584.56,17891.57
20/11/2025 07:30:00 - 20/11/2025 07:45:00,BZN|NL,10655.2,17902.78
20/11/2025 07:45:00 - 20/11/2025 08:00:00,BZN|NL,10740.68,18026.51
20/11/2025 08:00:00 - 20/11/2025 08:15:00,BZN|NL,10774.22,18383.74
20/11/2025 08:15:00 - 20/11/2025 08:30:00,BZN|NL,10849,18344.46
20/11/2025 08:30:00 - 20/11/2025 08:45:00,BZN|NL,10914.08,18498.33
20/11/2025 08:45:00 - 20/11/2025 09:00:00,BZN|NL,10927.43,18610.5
20/11/2025 09:00:00 - 20/11/2025 09:15:00,BZN|NL,10982.39,18897.24
20/11/2025 09:15:00 - 20/11/2025 09:30:00,BZN|NL,10946.93,19145.95
20/11/2025 09:30:00 - 20/11/2025 09:45:00,BZN|NL,10900.37,19227.75
20/11/2025 09:45:00 - 20/11/2025 10:00:00,BZN|NL,10638.78,19319.09
20/11/2025 10:00:00 - 20/11/2025 10:15:00,BZN|NL,10726.78,19473.63
20/11/2025 10:15:00 - 20/11/2025 10:30:00,BZN|NL,10647.04,19662.59
20/11/2025 10:30:00 - 20/11/2025 10:45:00,BZN|NL,10713.92,19858.76
20/11/2025 10:45:00 - 20/11/2025 11:00:00,BZN|NL,10631.26,20036.45
20/11/2025 11:00:00 - 20/11/2025 11:15:00,BZN|NL,10561.79,20395.87
20/11/2025 11:15:00 - 20/11/2025 11:30:00,BZN|NL,10587.71,20402.47
20/11/2025 11:30:00 - 20/11/2025 11:45:00,BZN|NL,10520.11,20262.16
20/11/2025 11:45:00 - 20/11/2025 12:00:00,BZN|NL,10354.38,20107.18
20/11/2025 12:00:00 - 20/11/2025 12:15:00,BZN|NL,10217.88,20133.8
20/11/2025 12:15:00 - 20/11/2025 12:30:00,BZN|NL,10160.77,20256.75
20/11/2025 12:30:00 - 20/11/2025 12:45:00,BZN|NL,10159.46,20376.03
20/11/2025 12:45:00 - 20/11/2025 13:00:00,BZN|NL,10007.25,20416.37
20/11/2025 13:00:00 - 20/11/2025 13:15:00,BZN|NL,10096.31,20294.68
20/11/2025 13:15:00 - 20/11/2025 13:30:00,BZN|NL,10194.97,20243.94
20/11/2025 13:30:00 - 20/11/2025 13:45:00,BZN|NL,10264.4,20111.87
20/11/2025 13:45:00 - 20/11/2025 14:00:00,BZN|NL,10431.55,20123.56
20/11/2025 14:00:00 - 20/11/2025 14:15:00,BZN|NL,10389.65,19993.83
20/11/2025 14:15:00 - 20/11/2025 14:30:00,BZN|NL,10540.8,19559.99
20/11/2025 14:30:00 - 20/11/2025 14:45:00,BZN|NL,10731.3,19259.88
20/11/2025 14:45:00 - 20/11/2025 15:00:00,BZN|NL,10997.81,19060.25
20/11/2025 15:00:00 - 20/11/2025 15:15:00,BZN|NL,11187.92,18754.75
20/11/2025 15:15:00 - 20/11/2025 15:30:00,BZN|NL,11386.8,18651.6
20/11/2025 15:30:00 - 20/11/2025 15:45:00,BZN|NL,11597.6,18439.32
20/11/2025 15:45:00 - 20/11/2025 16:00:00,BZN|NL,11681.63,18568.71
20/11/2025 16:00:00 - 20/11/2025 16:15:00,BZN|NL,11569.69,18714.41
20/11/2025 16:15:00 - 20/11/2025 16:30:00,BZN|NL,11561.44,18866.87
20/11/2025 16:30:00 - 20/11/2025 16:45:00,BZN|NL,11446.75,19074.39
20/11/2025 16:45:00 - 20/11/2025 17:00:00,BZN|NL,11543.17,19116.33
20/11/2025 17:00:00 - 20/11/2025 17:15:00,BZN|NL,11829.38,19318.02
20/11/2025 17:15:00 - 20/11/2025 17:30:00,BZN|NL,12170.22,19275.94
20/11/2025 17:30:00 - 20/11/2025 17:45:00,BZN|NL,12336.1,19094.63
20/11/2025 17:45:00 - 20/11/2025 18:00:00,BZN|NL,12390.5,18883.46
20/11/2025 18:00:00 - 20/11/2025 18:15:00,BZN|NL,12510.01,19037.61
20/11/2025 18:15:00 - 20/11/2025 18:30:00,BZN|NL,12523.36,19217.31
20/11/2025 18:30:00 - 20/11/2025 18:45:00,BZN|NL,12524.97,19282.37
20/11/2025 18:45:00 - 20/11/2025 19:00:00,BZN|NL,12585.89,19433.52
20/11/2025 19:00:00 - 20/11/2025 19:15:00,BZN|NL,12653.12,19432.27
20/11/2025 19:15:00 - 20/11/2025 19:30:00,BZN|NL,12695.32,19180.94
20/11/2025 19:30:00 - 20/11/2025 19:45:00,BZN|NL,12716.34,18986.28
20/11/2025 19:45:00 - 20/11/2025 20:00:00,BZN|NL,12662.13,19177.75
20/11/2025 20:00:00 - 20/11/2025 20:15:00,BZN|NL,12507.83,19367.85
20/11/2025 20:15:00 - 20/11/2025 20:30:00,BZN|NL,12362.28,19102.79
20/11/2025 20:30:00 - 20/11/2025 20:45:00,BZN|NL,12344.61,18830.92
20/11/2025 20:45:00 - 20/11/2025 21:00:00,BZN|NL,12331.03,18509.99
20/11/2025 21:00:00 - 20/11/2025 21:15:00,BZN|NL,12222.45,18481.62
20/11/2025 21:15:00 - 20/11/2025 21:30:00,BZN|NL,12180.19,18690.67
20/11/2025 21:30:00 - 20/11/2025 21:45:00,BZN|NL,12048.68,18621.17
20/11/2025 21:45:00 - 20/11/2025 22:00:00,BZN|NL,11922.15,18378.77
20/11/2025 22:00:00 - 20/11/2025 22:15:00,BZN|NL,11860.08,17596.85
20/11/2025 22:15:00 - 20/11/2025 22:30:00,BZN|NL,11675.63,17936.36
20/11/2025 22:30:00 - 20/11/2025 22:45:00,BZN|NL,11302.16,17614.11
20/11/2025 22:45:00 - 20/11/2025 23:00:00,BZN|NL,10978.51,17311.88
20/11/2025 23:00:00 - 20/11/2025 23:15:00,BZN|NL,10461.39,17203.65
20/11/2025 23:15:00 - 20/11/2025 23:30:00,BZN|NL,10258.46,17301.06
20/11/2025 23:30:00 - 20/11/2025 23:45:00,BZN|NL,10111.92,17398.49
20/11/2025 23:45:00 - 21/11/2025 00:00:00,BZN|NL,9846.93,17344.51
21/11/2025 00:00:00 - 21/11/2025 00:15:00,BZN|NL,9692.19,17584.66
21/11/2025 00:15:00 - 21/11/2025 00:30:00,BZN|NL,9634.71,17820.93
21/11/2025 00:30:00 - 21/11/2025 00:45:00,BZN|NL,9467.31,17802.87
21/11/2025 00:45:00 - 21/11/2025 01:00:00,BZN|NL,9353.53,17774.98
21/11/2025 01:00:00 - 21/11/2025 01:15:00,BZN|NL,9270.06,17683.02
21/11/2025 01:15:00 - 21/11/2025 01:30:00,BZN|NL,9176.66,17669.25
21/11/2025 01:30:00 - 21/11/2025 01:45:00,BZN|NL,9246.35,17513.63
21/11/2025 01:45:00 - 21/11/2025 02:00:00,BZN|NL,9347.09,17472.03
21/11/2025 02:00:00 - 21/11/2025 02:15:00,BZN|NL,9379.1,17599.06
21/11/2025 02:15:00 - 21/11/2025 02:30:00,BZN|NL,9437.95,17443.67
21/11/2025 02:30:00 - 21/11/2025 02:45:00,BZN|NL,9522.33,17548.65
21/11/2025 02:45:00 - 21/11/2025 03:00:00,BZN|NL,9527.63,17579.75
21/11/2025 03:00:00 - 21/11/2025 03:15:00,BZN|NL,9452.99,17584.73
21/11/2025 03:15:00 - 21/11/2025 03:30:00,BZN|NL,9409.77,17480.38
21/11/2025 03:30:00 - 21/11/2025 03:45:00,BZN|NL,9405.72,17357.17
21/11/2025 03:45:00 - 21/11/2025 04:00:00,BZN|NL,9440.42,17345.68
21/11/2025 04:00:00 - 21/11/2025 04:15:00,BZN|NL,9529.09,17460.41
21/11/2025 04:15:00 - 21/11/2025 04:30:00,BZN|NL,9648.91,17746.47
21/11/2025 04:30:00 - 21/11/2025 04:45:00,BZN|NL,9727.88,17894.6
21/11/2025 04:45:00 - 21/11/2025 05:00:00,BZN|NL,9804.02,17829.19
21/11/2025 05:00:00 - 21/11/2025 05:15:00,BZN|NL,10126.17,17843.4
21/11/2025 05:15:00 - 21/11/2025 05:30:00,BZN|NL,10363.42,17692.17
21/11/2025 05:30:00 - 21/11/2025 05:45:00,BZN|NL,10728.35,17537.36
21/11/2025 05:45:00 - 21/11/2025 06:00:00,BZN|NL,11095.17,17615.32
21/11/2025 06:00:00 - 21/11/2025 06:15:00,BZN|NL,11387.98,17945.16
21/11/2025 06:15:00 - 21/11/2025 06:30:00,BZN|NL,11718.65,18087.17
21/11/2025 06:30:00 - 21/11/2025 06:45:00,BZN|NL,11841.6,18015.14
21/11/2025 06:45:00 - 21/11/2025 07:00:00,BZN|NL,11807.78,18038.67
21/11/2025 07:00:00 - 21/11/2025 07:15:00,BZN|NL,11604.09,17959.51
21/11/2025 07:15:00 - 21/11/2025 07:30:00,BZN|NL,11674.01,18006.81
21/11/2025 07:30:00 - 21/11/2025 07:45:00,BZN|NL,11757.9,18143.82
21/11/2025 07:45:00 - 21/11/2025 08:00:00,BZN|NL,11810.78,18470.22
21/11/2025 08:00:00 - 21/11/2025 08:15:00,BZN|NL,11833.42,18365.94
21/11/2025 08:15:00 - 21/11/2025 08:30:00,BZN|NL,11827.59,18677.55
21/11/2025 08:30:00 - 21/11/2025 08:45:00,BZN|NL,11748.93,18796.67
21/11/2025 08:45:00 - 21/11/2025 09:00:00,BZN|NL,11818.93,18567.22
21/11/2025 09:00:00 - 21/11/2025 09:15:00,BZN|NL,11969.71,19024.73
21/11/2025 09:15:00 - 21/11/2025 09:30:00,BZN|NL,11921.38,18721.39
21/11/2025 09:30:00 - 21/11/2025 09:45:00,BZN|NL,11793.89,19425.69
21/11/2025 09:45:00 - 21/11/2025 10:00:00,BZN|NL,11770.69,19914.28
21/11/2025 10:00:00 - 21/11/2025 10:15:00,BZN|NL,11917.36,19681.7
21/11/2025 10:15:00 - 21/11/2025 10:30:00,BZN|NL,11941.08,19994.91
21/11/2025 10:30:00 - 21/11/2025 10:45:00,BZN|NL,11869.33,20226.96
21/11/2025 10:45:00 - 21/11/2025 11:00:00,BZN|NL,11750.48,20434.47
21/11/2025 11:00:00 - 21/11/2025 11:15:00,BZN|NL,11821,20883.68
21/11/2025 11:15:00 - 21/11/2025 11:30:00,BZN|NL,11800.01,21118.34
21/11/2025 11:30:00 - 21/11/2025 11:45:00,BZN|NL,11767.07,21200.46
21/11/2025 11:45:00 - 21/11/2025 12:00:00,BZN|NL,11564.52,21290
21/11/2025 12:00:00 - 21/11/2025 12:15:00,BZN|NL,11514.6,21241.14
21/11/2025 12:15:00 - 21/11/2025 12:30:00,BZN|NL,11408.11,21325.06
21/11/2025 12:30:00 - 21/11/2025 12:45:00,BZN|NL,11461.07,21226.38
21/11/2025 12:45:00 - 21/11/2025 13:00:00,BZN|NL,11523.87,21270.96
21/11/2025 13:00:00 - 21/11/2025 13:15:00,BZN|NL,11523.48,21348.65
21/11/2025 13:15:00 - 21/11/2025 13:30:00,BZN|NL,11539.88,21332.41
21/11/2025 13:30:00 - 21/11/2025 13:45:00,BZN|NL,11614.49,21139.75
21/11/2025 13:45:00 - 21/11/2025 14:00:00,BZN|NL,11706.82,20910
21/11/2025 14:00:00 - 21/11/2025 14:15:00,BZN|NL,11740.72,20695.09
21/11/2025 14:15:00 - 21/11/2025 14:30:00,BZN|NL,12069.75,20521.37
21/11/2025 14:30:00 - 21/11/2025 14:45:00,BZN|NL,12157.26,20245.63
21/11/2025 14:45:00 - 21/11/2025 15:00:00,BZN|NL,12199.3,19928.33
21/11/2025 15:00:00 - 21/11/2025 15:15:00,BZN|NL,12235.9,19624.92
21/11/2025 15:15:00 - 21/11/2025 15:30:00,BZN|NL,12340.93,19169.17
21/11/2025 15:30:00 - 21/11/2025 15:45:00,BZN|NL,12435.97,18744.88
21/11/2025 15:45:00 - 21/11/2025 16:00:00,BZN|NL,12499.03,18482.96
21/11/2025 16:00:00 - 21/11/2025 16:15:00,BZN|NL,12632.95,18274.03
21/11/2025 16:15:00 - 21/11/2025 16:30:00,BZN|NL,12817.08,18305.33
21/11/2025 16:30:00 - 21/11/2025 16:45:00,BZN|NL,12905.77,18515.62
21/11/2025 16:45:00 - 21/11/2025 17:00:00,BZN|NL,13142.48,18634.35
21/11/2025 17:00:00 - 21/11/2025 17:15:00,BZN|NL,13586.48,18907.55
21/11/2025 17:15:00 - 21/11/2025 17:30:00,BZN|NL,13936.19,18824.56
21/11/2025 17:30:00 - 21/11/2025 17:45:00,BZN|NL,14197.9,18805.18
21/11/2025 17:45:00 - 21/11/2025 18:00:00,BZN|NL,14369.19,18876.14
21/11/2025 18:00:00 - 21/11/2025 18:15:00,BZN|NL,14502.04,18770.33
21/11/2025 18:15:00 - 21/11/2025 18:30:00,BZN|NL,14491.79,18637.98
21/11/2025 18:30:00 - 21/11/2025 18:45:00,BZN|NL,14336.88,18560.24
21/11/2025 18:45:00 - 21/11/2025 19:00:00,BZN|NL,14278.71,18563.69
21/11/2025 19:00:00 - 21/11/2025 19:15:00,BZN|NL,14217.82,18382.59
21/11/2025 19:15:00 - 21/11/2025 19:30:00,BZN|NL,14094.79,18290.91
21/11/2025 19:30:00 - 21/11/2025 19:45:00,BZN|NL,13984.45,18457.68
21/11/2025 19:45:00 - 21/11/2025 20:00:00,BZN|NL,13799.65,18395.47
21/11/2025 20:00:00 - 21/11/2025 20:15:00,BZN|NL,13392.24,18587.28
21/11/2025 20:15:00 - 21/11/2025 20:30:00,BZN|NL,13149.56,18759.26
21/11/2025 20:30:00 - 21/11/2025 20:45:00,BZN|NL,12873.89,18851.14
21/11/2025 20:45:00 - 21/11/2025 21:00:00,BZN|NL,12608.08,18659.3
21/11/2025 21:00:00 - 21/11/2025 21:15:00,BZN|NL,12288.9,18572.25
21/11/2025 21:15:00 - 21/11/2025 21:30:00,BZN|NL,12100.03,18670.36
21/11/2025 21:30:00 - 21/11/2025 21:45:00,BZN|NL,11956.79,19038.33
21/11/2025 21:45:00 - 21/11/2025 22:00:00,BZN|NL,11832.91,18852.52
21/11/2025 22:00:00 - 21/11/2025 22:15:00,BZN|NL,11562.13,18277.8
21/11/2025 22:15:00 - 21/11/2025 22:30:00,BZN|NL,11452.24,18075.96
21/11/2025 22:30:00 - 21/11/2025 22:45:00,BZN|NL,11427.85,18436.37
21/11/2025 22:45:00 - 21/11/2025 23:00:00,BZN|NL,11390.57,18380.21
21/11/2025 23:00:00 - 21/11/2025 23:15:00,BZN|NL,11191.25,17906.2
21/11/2025 23:15:00 - 21/11/2025 23:30:00,BZN|NL,11072.64,17080.36
21/11/2025 23:30:00 - 21/11/2025 23:45:00,BZN|NL,11024.26,16280.59
21/11/2025 23:45:00 - 22/11/2025 00:00:00,BZN|NL,10963.35,15338.19
22/11/2025 00:00:00 - 22/11/2025 00:15:00,BZN|NL,10740.12,15349.68
22/11/2025 00:15:00 - 22/11/2025 00:30:00,BZN|NL,10529.63,15297.04
22/11/2025 00:30:00 - 22/11/2025 00:45:00,BZN|NL,10322.88,14957.24
22/11/2025 00:45:00 - 22/11/2025 01:00:00,BZN|NL,10197.96,14536.82
22/11/2025 01:00:00 - 22/11/2025 01:15:00,BZN|NL,10118.68,13955.48
22/11/2025 01:15:00 - 22/11/2025 01:30:00,BZN|NL,10064.11,13758.26
22/11/2025 01:30:00 - 22/11/2025 01:45:00,BZN|NL,10012.52,13727.04
22/11/2025 01:45:00 - 22/11/2025 02:00:00,BZN|NL,9971.02,13566.58
22/11/2025 02:00:00 - 22/11/2025 02:15:00,BZN|NL,9896.15,13366.01
22/11/2025 02:15:00 - 22/11/2025 02:30:00,BZN|NL,9857.28,13259.24
22/11/2025 02:30:00 - 22/11/2025 02:45:00,BZN|NL,9824.43,13006.6
22/11/2025 02:45:00 - 22/11/2025 03:00:00,BZN|NL,9754.55,12982.14
22/11/2025 03:00:00 - 22/11/2025 03:15:00,BZN|NL,9737.14,12792.31
22/11/2025 03:15:00 - 22/11/2025 03:30:00,BZN|NL,9682.79,12796.8
22/11/2025 03:30:00 - 22/11/2025 03:45:00,BZN|NL,9668.12,12797.28
22/11/2025 03:45:00 - 22/11/2025 04:00:00,BZN|NL,9625.13,12748.35
22/11/2025 04:00:00 - 22/11/2025 04:15:00,BZN|NL,9564.85,13047.48
22/11/2025 04:15:00 - 22/11/2025 04:30:00,BZN|NL,9560.96,13007.71
22/11/2025 04:30:00 - 22/11/2025 04:45:00,BZN|NL,9486.26,13240.02
22/11/2025 04:45:00 - 22/11/2025 05:00:00,BZN|NL,9528,13310.52
22/11/2025 05:00:00 - 22/11/2025 05:15:00,BZN|NL,9570.9,13400.58
22/11/2025 05:15:00 - 22/11/2025 05:30:00,BZN|NL,9612.15,13589.7
22/11/2025 05:30:00 - 22/11/2025 05:45:00,BZN|NL,9687.93,13809.34
22/11/2025 05:45:00 - 22/11/2025 06:00:00,BZN|NL,9699.61,14215.52
22/11/2025 06:00:00 - 22/11/2025 06:15:00,BZN|NL,9788.63,14553.8
22/11/2025 06:15:00 - 22/11/2025 06:30:00,BZN|NL,9852.98,14672.59
22/11/2025 06:30:00 - 22/11/2025 06:45:00,BZN|NL,9897.69,14790.64
22/11/2025 06:45:00 - 22/11/2025 07:00:00,BZN|NL,9952.16,14877.44
22/11/2025 07:00:00 - 22/11/2025 07:15:00,BZN|NL,9904.66,14836.78
22/11/2025 07:15:00 - 22/11/2025 07:30:00,BZN|NL,9920.14,15025.49
22/11/2025 07:30:00 - 22/11/2025 07:45:00,BZN|NL,9895.97,15205.95
22/11/2025 07:45:00 - 22/11/2025 08:00:00,BZN|NL,9936.51,15476.92
22/11/2025 08:00:00 - 22/11/2025 08:15:00,BZN|NL,10069.71,15684.89
22/11/2025 08:15:00 - 22/11/2025 08:30:00,BZN|NL,10251.12,15778.23
22/11/2025 08:30:00 - 22/11/2025 08:45:00,BZN|NL,10294.74,15800.99
22/11/2025 08:45:00 - 22/11/2025 09:00:00,BZN|NL,10345.87,16016.54
22/11/2025 09:00:00 - 22/11/2025 09:15:00,BZN|NL,10528.13,16358.25
22/11/2025 09:15:00 - 22/11/2025 09:30:00,BZN|NL,10633.33,16507.5
22/11/2025 09:30:00 - 22/11/2025 09:45:00,BZN|NL,10719.32,16557.45
22/11/2025 09:45:00 - 22/11/2025 10:00:00,BZN|NL,10672.54,16661.47
22/11/2025 10:00:00 - 22/11/2025 10:15:00,BZN|NL,10537.65,16834.93
22/11/2025 10:15:00 - 22/11/2025 10:30:00,BZN|NL,10428.13,17016.93
22/11/2025 10:30:00 - 22/11/2025 10:45:00,BZN|NL,10343.83,17117.04
22/11/2025 10:45:00 - 22/11/2025 11:00:00,BZN|NL,10209.98,17332.74
22/11/2025 11:00:00 - 22/11/2025 11:15:00,BZN|NL,10201.46,17287.29
22/11/2025 11:15:00 - 22/11/2025 11:30:00,BZN|NL,10228.85,17109.62
22/11/2025 11:30:00 - 22/11/2025 11:45:00,BZN|NL,10151.74,17091.79
22/11/2025 11:45:00 - 22/11/2025 12:00:00,BZN|NL,10248.73,16980.05
22/11/2025 12:00:00 - 22/11/2025 12:15:00,BZN|NL,10356.38,16930.36
22/11/2025 12:15:00 - 22/11/2025 12:30:00,BZN|NL,10351.73,17189.5
22/11/2025 12:30:00 - 22/11/2025 12:45:00,BZN|NL,10399.82,17230.94
22/11/2025 12:45:00 - 22/11/2025 13:00:00,BZN|NL,10574.96,17345.27
22/11/2025 13:00:00 - 22/11/2025 13:15:00,BZN|NL,10713.35,17537.5
22/11/2025 13:15:00 - 22/11/2025 13:30:00,BZN|NL,10753.4,17404.93
22/11/2025 13:30:00 - 22/11/2025 13:45:00,BZN|NL,10885.06,17293.5
22/11/2025 13:45:00 - 22/11/2025 14:00:00,BZN|NL,11013.19,17256.47
22/11/2025 14:00:00 - 22/11/2025 14:15:00,BZN|NL,10976.02,17228.22
22/11/2025 14:15:00 - 22/11/2025 14:30:00,BZN|NL,11131.86,17302.66
22/11/2025 14:30:00 - 22/11/2025 14:45:00,BZN|NL,11257.93,17304.64
22/11/2025 14:45:00 - 22/11/2025 15:00:00,BZN|NL,11508.19,17447.81
22/11/2025 15:00:00 - 22/11/2025 15:15:00,BZN|NL,11626.38,17143.08
22/11/2025 15:15:00 - 22/11/2025 15:30:00,BZN|NL,11672.73,17165.85
22/11/2025 15:30:00 - 22/11/2025 15:45:00,BZN|NL,11802.83,17467.32
22/11/2025 15:45:00 - 22/11/2025 16:00:00,BZN|NL,11837.51,17757.37
22/11/2025 16:00:00 - 22/11/2025 16:15:00,BZN|NL,12033.24,18156.17
22/11/2025 16:15:00 - 22/11/2025 16:30:00,BZN|NL,12099.84,18384.6
22/11/2025 16:30:00 - 22/11/2025 16:45:00,BZN|NL,12063.19,18644.93
22/11/2025 16:45:00 - 22/11/2025 17:00:00,BZN|NL,12161.01,18927.65
22/11/2025 17:00:00 - 22/11/2025 17:15:00,BZN|NL,12361.11,19011.47
22/11/2025 17:15:00 - 22/11/2025 17:30:00,BZN|NL,12441.84,19115.7
22/11/2025 17:30:00 - 22/11/2025 17:45:00,BZN|NL,12512.31,19163.9
22/11/2025 17:45:00 - 22/11/2025 18:00:00,BZN|NL,12554.46,19110.41
22/11/2025 18:00:00 - 22/11/2025 18:15:00,BZN|NL,12649.12,19323.73
22/11/2025 18:15:00 - 22/11/2025 18:30:00,BZN|NL,12642.55,19296.92
22/11/2025 18:30:00 - 22/11/2025 18:45:00,BZN|NL,12603.49,19190.41
22/11/2025 18:45:00 - 22/11/2025 19:00:00,BZN|NL,12560.58,19118.59
22/11/2025 19:00:00 - 22/11/2025 19:15:00,BZN|NL,12634.76,18810.99
22/11/2025 19:15:00 - 22/11/2025 19:30:00,BZN|NL,12602.76,18772.6
22/11/2025 19:30:00 - 22/11/2025 19:45:00,BZN|NL,12571.57,18527.35
22/11/2025 19:45:00 - 22/11/2025 20:00:00,BZN|NL,12507.42,18416.61
22/11/2025 20:00:00 - 22/11/2025 20:15:00,BZN|NL,12407.74,18123.35
22/11/2025 20:15:00 - 22/11/2025 20:30:00,BZN|NL,12321.13,17975.35
22/11/2025 20:30:00 - 22/11/2025 20:45:00,BZN|NL,12249,17830.76
22/11/2025 20:45:00 - 22/11/2025 21:00:00,BZN|NL,12252.4,17698.35
22/11/2025 21:00:00 - 22/11/2025 21:15:00,BZN|NL,12146.15,17445.95
22/11/2025 21:15:00 - 22/11/2025 21:30:00,BZN|NL,12084.51,17177.07
22/11/2025 21:30:00 - 22/11/2025 21:45:00,BZN|NL,12082.73,16972.65
22/11/2025 21:45:00 - 22/11/2025 22:00:00,BZN|NL,11971.47,16831.07
22/11/2025 22:00:00 - 22/11/2025 22:15:00,BZN|NL,11819.53,16309.17
22/11/2025 22:15:00 - 22/11/2025 22:30:00,BZN|NL,11785.14,16070.28
22/11/2025 22:30:00 - 22/11/2025 22:45:00,BZN|NL,11630.45,15942.31
22/11/2025 22:45:00 - 22/11/2025 23:00:00,BZN|NL,11522.06,15829.77
22/11/2025 23:00:00 - 22/11/2025 23:15:00,BZN|NL,11454,15459.1
22/11/2025 23:15:00 - 22/11/2025 23:30:00,BZN|NL,11425.29,15362.65
22/11/2025 23:30:00 - 22/11/2025 23:45:00,BZN|NL,11362.15,15334.19
22/11/2025 23:45:00 - 23/11/2025 00:00:00,BZN|NL,11247.7,15278.53
23/11/2025 00:00:00 - 23/11/2025 00:15:00,BZN|NL,11806.72,14787.19
23/11/2025 00:15:00 - 23/11/2025 00:30:00,BZN|NL,11721.48,14643.86
23/11/2025 00:30:00 - 23/11/2025 00:45:00,BZN|NL,11658.46,14549.11
23/11/2025 00:45:00 - 23/11/2025 01:00:00,BZN|NL,11578.28,14525.55
23/11/2025 01:00:00 - 23/11/2025 01:15:00,BZN|NL,11581.72,14303.99
23/11/2025 01:15:00 - 23/11/2025 01:30:00,BZN|NL,11574.98,14133.34
23/11/2025 01:30:00 - 23/11/2025 01:45:00,BZN|NL,11469.33,14015.51
23/11/2025 01:45:00 - 23/11/2025 02:00:00,BZN|NL,11430.99,13961.81
23/11/2025 02:00:00 - 23/11/2025 02:15:00,BZN|NL,11274.99,13728.61
23/11/2025 02:15:00 - 23/11/2025 02:30:00,BZN|NL,11178.55,13652.44
23/11/2025 02:30:00 - 23/11/2025 02:45:00,BZN|NL,11043.11,13688.53
23/11/2025 02:45:00 - 23/11/2025 03:00:00,BZN|NL,10884.91,13653.08
23/11/2025 03:00:00 - 23/11/2025 03:15:00,BZN|NL,10725.16,13900.93
23/11/2025 03:15:00 - 23/11/2025 03:30:00,BZN|NL,10502.23,13899.28
23/11/2025 03:30:00 - 23/11/2025 03:45:00,BZN|NL,10399.14,13922.01
