"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"28/01/2026 03:30:00 - 28/01/2026 03:45:00","BZN|NL","Without Sequence","101.01","",""
"28/01/2026 03:45:00 - 28/01/2026 04:00:00","BZN|NL","Without Sequence","100.47","",""
"28/01/2026 04:00:00 - 28/01/2026 04:15:00","BZN|NL","Without Sequence","101.88","",""
"28/01/2026 04:15:00 - 28/01/2026 04:30:00","BZN|NL","Without Sequence","101.17","",""
"28/01/2026 04:30:00 - 28/01/2026 04:45:00","BZN|NL","Without Sequence","103.24","",""
"28/01/2026 04:45:00 - 28/01/2026 05:00:00","BZN|NL","Without Sequence","105.40","",""
"28/01/2026 05:00:00 - 28/01/2026 05:15:00","BZN|NL","Without Sequence","104.55","",""
"28/01/2026 05:15:00 - 28/01/2026 05:30:00","BZN|NL","Without Sequence","106.18","",""
"28/01/2026 05:30:00 - 28/01/2026 05:45:00","BZN|NL","Without Sequence","108.02","",""
"28/01/2026 05:45:00 - 28/01/2026 06:00:00","BZN|NL","Without Sequence","105.61","",""
"28/01/2026 06:00:00 - 28/01/2026 06:15:00","BZN|NL","Without Sequence","105.48","",""
"28/01/2026 06:15:00 - 28/01/2026 06:30:00","BZN|NL","Without Sequence","109.37","",""
"28/01/2026 06:30:00 - 28/01/2026 06:45:00","BZN|NL","Without Sequence","118.84","",""
"28/01/2026 06:45:00 - 28/01/2026 07:00:00","BZN|NL","Without Sequence","125.65","",""
"28/01/2026 07:00:00 - 28/01/2026 07:15:00","BZN|NL","Without Sequence","121.30","",""
"28/01/2026 07:15:00 - 28/01/2026 07:30:00","BZN|NL","Without Sequence","142.03","",""
"28/01/2026 07:30:00 - 28/01/2026 07:45:00","BZN|NL","Without Sequence","144.40","",""
"28/01/2026 07:45:00 - 28/01/2026 08:00:00","BZN|NL","Without Sequence","155.95","",""
"28/01/2026 08:00:00 - 28/01/2026 08:15:00","BZN|NL","Without Sequence","158.21","",""
"28/01/2026 08:15:00 - 28/01/2026 08:30:00","BZN|NL","Without Sequence","168.21","",""
"28/01/2026 08:30:00 - 28/01/2026 08:45:00","BZN|NL","Without Sequence","174.19","",""
"28/01/2026 08:45:00 - 28/01/2026 09:00:00","BZN|NL","Without Sequence","183.40","",""
"28/01/2026 09:00:00 - 28/01/2026 09:15:00","BZN|NL","Without Sequence","182.73","",""
"28/01/2026 09:15:00 - 28/01/2026 09:30:00","BZN|NL","Without Sequence","180.12","",""
"28/01/2026 09:30:00 - 28/01/2026 09:45:00","BZN|NL","Without Sequence","167.78","",""
"28/01/2026 09:45:00 - 28/01/2026 10:00:00","BZN|NL","Without Sequence","164.60","",""
"28/01/2026 10:00:00 - 28/01/2026 10:15:00","BZN|NL","Without Sequence","188.51","",""
"28/01/2026 10:15:00 - 28/01/2026 10:30:00","BZN|NL","Without Sequence","174.74","",""
"28/01/2026 10:30:00 - 28/01/2026 10:45:00","BZN|NL","Without Sequence","168.43","",""
"28/01/2026 10:45:00 - 28/01/2026 11:00:00","BZN|NL","Without Sequence","153.90","",""
"28/01/2026 11:00:00 - 28/01/2026 11:15:00","BZN|NL","Without Sequence","166.59","",""
"28/01/2026 11:15:00 - 28/01/2026 11:30:00","BZN|NL","Without Sequence","159.30","",""
"28/01/2026 11:30:00 - 28/01/2026 11:45:00","BZN|NL","Without Sequence","161.91","",""
"28/01/2026 11:45:00 - 28/01/2026 12:00:00","BZN|NL","Without Sequence","161.91","",""
"28/01/2026 12:00:00 - 28/01/2026 12:15:00","BZN|NL","Without Sequence","160.31","",""
"28/01/2026 12:15:00 - 28/01/2026 12:30:00","BZN|NL","Without Sequence","155.37","",""
"28/01/2026 12:30:00 - 28/01/2026 12:45:00","BZN|NL","Without Sequence","151.98","",""
"28/01/2026 12:45:00 - 28/01/2026 13:00:00","BZN|NL","Without Sequence","149.22","",""
"28/01/2026 13:00:00 - 28/01/2026 13:15:00","BZN|NL","Without Sequence","151.54","",""
"28/01/2026 13:15:00 - 28/01/2026 13:30:00","BZN|NL","Without Sequence","152.40","",""
"28/01/2026 13:30:00 - 28/01/2026 13:45:00","BZN|NL","Without Sequence","138.28","",""
"28/01/2026 13:45:00 - 28/01/2026 14:00:00","BZN|NL","Without Sequence","135.15","",""
"28/01/2026 14:00:00 - 28/01/2026 14:15:00","BZN|NL","Without Sequence","141.77","",""
"28/01/2026 14:15:00 - 28/01/2026 14:30:00","BZN|NL","Without Sequence","137.33","",""
"28/01/2026 14:30:00 - 28/01/2026 14:45:00","BZN|NL","Without Sequence","139.37","",""
"28/01/2026 14:45:00 - 28/01/2026 15:00:00","BZN|NL","Without Sequence","147.93","",""
"28/01/2026 15:00:00 - 28/01/2026 15:15:00","BZN|NL","Without Sequence","141.64","",""
"28/01/2026 15:15:00 - 28/01/2026 15:30:00","BZN|NL","Without Sequence","136.33","",""
"28/01/2026 15:30:00 - 28/01/2026 15:45:00","BZN|NL","Without Sequence","139.45","",""
"28/01/2026 15:45:00 - 28/01/2026 16:00:00","BZN|NL","Without Sequence","145.37","",""
"28/01/2026 16:00:00 - 28/01/2026 16:15:00","BZN|NL","Without Sequence","140.46","",""
"28/01/2026 16:15:00 - 28/01/2026 16:30:00","BZN|NL","Without Sequence","143.15","",""
"28/01/2026 16:30:00 - 28/01/2026 16:45:00","BZN|NL","Without Sequence","148.10","",""
"28/01/2026 16:45:00 - 28/01/2026 17:00:00","BZN|NL","Without Sequence","156.80","",""
"28/01/2026 17:00:00 - 28/01/2026 17:15:00","BZN|NL","Without Sequence","148.22","",""
"28/01/2026 17:15:00 - 28/01/2026 17:30:00","BZN|NL","Without Sequence","168.40","",""
"28/01/2026 17:30:00 - 28/01/2026 17:45:00","BZN|NL","Without Sequence","168.49","",""
"28/01/2026 17:45:00 - 28/01/2026 18:00:00","BZN|NL","Without Sequence","169.99","",""
"28/01/2026 18:00:00 - 28/01/2026 18:15:00","BZN|NL","Without Sequence","173.56","",""
"28/01/2026 18:15:00 - 28/01/2026 18:30:00","BZN|NL","Without Sequence","171.50","",""
"28/01/2026 18:30:00 - 28/01/2026 18:45:00","BZN|NL","Without Sequence","168.40","",""
"28/01/2026 18:45:00 - 28/01/2026 19:00:00","BZN|NL","Without Sequence","168.24","",""
"28/01/2026 19:00:00 - 28/01/2026 19:15:00","BZN|NL","Without Sequence","169.73","",""
"28/01/2026 19:15:00 - 28/01/2026 19:30:00","BZN|NL","Without Sequence","166.80","",""
"28/01/2026 19:30:00 - 28/01/2026 19:45:00","BZN|NL","Without Sequence","161.20","",""
"28/01/2026 19:45:00 - 28/01/2026 20:00:00","BZN|NL","Without Sequence","147.17","",""
"28/01/2026 20:00:00 - 28/01/2026 20:15:00","BZN|NL","Without Sequence","145.15","",""
"28/01/2026 20:15:00 - 28/01/2026 20:30:00","BZN|NL","Without Sequence","135.78","",""
"28/01/2026 20:30:00 - 28/01/2026 20:45:00","BZN|NL","Without Sequence","133.90","",""
"28/01/2026 20:45:00 - 28/01/2026 21:00:00","BZN|NL","Without Sequence","120.87","",""
"28/01/2026 21:00:00 - 28/01/2026 21:15:00","BZN|NL","Without Sequence","129.96","",""
"28/01/2026 21:15:00 - 28/01/2026 21:30:00","BZN|NL","Without Sequence","119.35","",""
"28/01/2026 21:30:00 - 28/01/2026 21:45:00","BZN|NL","Without Sequence","112.92","",""
"28/01/2026 21:45:00 - 28/01/2026 22:00:00","BZN|NL","Without Sequence","109.91","",""
"28/01/2026 22:00:00 - 28/01/2026 22:15:00","BZN|NL","Without Sequence","123.43","",""
"28/01/2026 22:15:00 - 28/01/2026 22:30:00","BZN|NL","Without Sequence","115.41","",""
"28/01/2026 22:30:00 - 28/01/2026 22:45:00","BZN|NL","Without Sequence","117.24","",""
"28/01/2026 22:45:00 - 28/01/2026 23:00:00","BZN|NL","Without Sequence","108.85","",""
"28/01/2026 23:00:00 - 28/01/2026 23:15:00","BZN|NL","Without Sequence","119.23","",""
"28/01/2026 23:15:00 - 28/01/2026 23:30:00","BZN|NL","Without Sequence","110.03","",""
"28/01/2026 23:30:00 - 28/01/2026 23:45:00","BZN|NL","Without Sequence","110.00","",""
"28/01/2026 23:45:00 - 29/01/2026 00:00:00","BZN|NL","Without Sequence","110.00","",""
"29/01/2026 00:00:00 - 29/01/2026 00:15:00","BZN|NL","Without Sequence","87.46","",""
"29/01/2026 00:15:00 - 29/01/2026 00:30:00","BZN|NL","Without Sequence","100.68","",""
"29/01/2026 00:30:00 - 29/01/2026 00:45:00","BZN|NL","Without Sequence","103.82","",""
"29/01/2026 00:45:00 - 29/01/2026 01:00:00","BZN|NL","Without Sequence","101.91","",""
"29/01/2026 01:00:00 - 29/01/2026 01:15:00","BZN|NL","Without Sequence","105.80","",""
"29/01/2026 01:15:00 - 29/01/2026 01:30:00","BZN|NL","Without Sequence","104.03","",""
"29/01/2026 01:30:00 - 29/01/2026 01:45:00","BZN|NL","Without Sequence","101.14","",""
"29/01/2026 01:45:00 - 29/01/2026 02:00:00","BZN|NL","Without Sequence","102.43","",""
"29/01/2026 02:00:00 - 29/01/2026 02:15:00","BZN|NL","Without Sequence","99.71","",""
"29/01/2026 02:15:00 - 29/01/2026 02:30:00","BZN|NL","Without Sequence","99.31","",""
"29/01/2026 02:30:00 - 29/01/2026 02:45:00","BZN|NL","Without Sequence","101.07","",""
"29/01/2026 02:45:00 - 29/01/2026 03:00:00","BZN|NL","Without Sequence","100.23","",""
"29/01/2026 03:00:00 - 29/01/2026 03:15:00","BZN|NL","Without Sequence","100.03","",""
"29/01/2026 03:15:00 - 29/01/2026 03:30:00","BZN|NL","Without Sequence","100.00","",""
"29/01/2026 03:30:00 - 29/01/2026 03:45:00","BZN|NL","Without Sequence","99.21","",""
"29/01/2026 03:45:00 - 29/01/2026 04:00:00","BZN|NL","Without Sequence","98.29","",""
"29/01/2026 04:00:00 - 29/01/2026 04:15:00","BZN|NL","Without Sequence","98.92","",""
"29/01/2026 04:15:00 - 29/01/2026 04:30:00","BZN|NL","Without Sequence","98.93","",""
"29/01/2026 04:30:00 - 29/01/2026 04:45:00","BZN|NL","Without Sequence","99.38","",""
"29/01/2026 04:45:00 - 29/01/2026 05:00:00","BZN|NL","Without Sequence","102.58","",""
"29/01/2026 05:00:00 - 29/01/2026 05:15:00","BZN|NL","Without Sequence","101.08","",""
"29/01/2026 05:15:00 - 29/01/2026 05:30:00","BZN|NL","Without Sequence","101.78","",""
"29/01/2026 05:30:00 - 29/01/2026 05:45:00","BZN|NL","Without Sequence","106.62","",""
"29/01/2026 05:45:00 - 29/01/2026 06:00:00","BZN|NL","Without Sequence","106.74","",""
"29/01/2026 06:00:00 - 29/01/2026 06:15:00","BZN|NL","Without Sequence","103.85","",""
"29/01/2026 06:15:00 - 29/01/2026 06:30:00","BZN|NL","Without Sequence","101.59","",""
"29/01/2026 06:30:00 - 29/01/2026 06:45:00","BZN|NL","Without Sequence","105.61","",""
"29/01/2026 06:45:00 - 29/01/2026 07:00:00","BZN|NL","Without Sequence","115.10","",""
"29/01/2026 07:00:00 - 29/01/2026 07:15:00","BZN|NL","Without Sequence","104.60","",""
"29/01/2026 07:15:00 - 29/01/2026 07:30:00","BZN|NL","Without Sequence","123.90","",""
"29/01/2026 07:30:00 - 29/01/2026 07:45:00","BZN|NL","Without Sequence","146.95","",""
"29/01/2026 07:45:00 - 29/01/2026 08:00:00","BZN|NL","Without Sequence","152.52","",""
"29/01/2026 08:00:00 - 29/01/2026 08:15:00","BZN|NL","Without Sequence","154.77","",""
"29/01/2026 08:15:00 - 29/01/2026 08:30:00","BZN|NL","Without Sequence","148.74","",""
"29/01/2026 08:30:00 - 29/01/2026 08:45:00","BZN|NL","Without Sequence","161.82","",""
"29/01/2026 08:45:00 - 29/01/2026 09:00:00","BZN|NL","Without Sequence","163.01","",""
"29/01/2026 09:00:00 - 29/01/2026 09:15:00","BZN|NL","Without Sequence","167.49","",""
"29/01/2026 09:15:00 - 29/01/2026 09:30:00","BZN|NL","Without Sequence","155.96","",""
"29/01/2026 09:30:00 - 29/01/2026 09:45:00","BZN|NL","Without Sequence","155.40","",""
"29/01/2026 09:45:00 - 29/01/2026 10:00:00","BZN|NL","Without Sequence","155.33","",""
"29/01/2026 10:00:00 - 29/01/2026 10:15:00","BZN|NL","Without Sequence","156.81","",""
"29/01/2026 10:15:00 - 29/01/2026 10:30:00","BZN|NL","Without Sequence","153.74","",""
"29/01/2026 10:30:00 - 29/01/2026 10:45:00","BZN|NL","Without Sequence","143.43","",""
"29/01/2026 10:45:00 - 29/01/2026 11:00:00","BZN|NL","Without Sequence","138.77","",""
"29/01/2026 11:00:00 - 29/01/2026 11:15:00","BZN|NL","Without Sequence","148.38","",""
"29/01/2026 11:15:00 - 29/01/2026 11:30:00","BZN|NL","Without Sequence","139.57","",""
"29/01/2026 11:30:00 - 29/01/2026 11:45:00","BZN|NL","Without Sequence","136.18","",""
"29/01/2026 11:45:00 - 29/01/2026 12:00:00","BZN|NL","Without Sequence","135.66","",""
"29/01/2026 12:00:00 - 29/01/2026 12:15:00","BZN|NL","Without Sequence","135.74","",""
"29/01/2026 12:15:00 - 29/01/2026 12:30:00","BZN|NL","Without Sequence","130.79","",""
"29/01/2026 12:30:00 - 29/01/2026 12:45:00","BZN|NL","Without Sequence","131.71","",""
"29/01/2026 12:45:00 - 29/01/2026 13:00:00","BZN|NL","Without Sequence","123.76","",""
"29/01/2026 13:00:00 - 29/01/2026 13:15:00","BZN|NL","Without Sequence","136.45","",""
"29/01/2026 13:15:00 - 29/01/2026 13:30:00","BZN|NL","Without Sequence","126.63","",""
"29/01/2026 13:30:00 - 29/01/2026 13:45:00","BZN|NL","Without Sequence","126.91","",""
"29/01/2026 13:45:00 - 29/01/2026 14:00:00","BZN|NL","Without Sequence","128.74","",""
"29/01/2026 14:00:00 - 29/01/2026 14:15:00","BZN|NL","Without Sequence","130.18","",""
"29/01/2026 14:15:00 - 29/01/2026 14:30:00","BZN|NL","Without Sequence","128.08","",""
"29/01/2026 14:30:00 - 29/01/2026 14:45:00","BZN|NL","Without Sequence","133.61","",""
"29/01/2026 14:45:00 - 29/01/2026 15:00:00","BZN|NL","Without Sequence","136.37","",""
"29/01/2026 15:00:00 - 29/01/2026 15:15:00","BZN|NL","Without Sequence","134.91","",""
"29/01/2026 15:15:00 - 29/01/2026 15:30:00","BZN|NL","Without Sequence","138.80","",""
"29/01/2026 15:30:00 - 29/01/2026 15:45:00","BZN|NL","Without Sequence","140.00","",""
"29/01/2026 15:45:00 - 29/01/2026 16:00:00","BZN|NL","Without Sequence","146.10","",""
"29/01/2026 16:00:00 - 29/01/2026 16:15:00","BZN|NL","Without Sequence","140.00","",""
"29/01/2026 16:15:00 - 29/01/2026 16:30:00","BZN|NL","Without Sequence","145.80","",""
"29/01/2026 16:30:00 - 29/01/2026 16:45:00","BZN|NL","Without Sequence","146.08","",""
"29/01/2026 16:45:00 - 29/01/2026 17:00:00","BZN|NL","Without Sequence","154.55","",""
"29/01/2026 17:00:00 - 29/01/2026 17:15:00","BZN|NL","Without Sequence","151.04","",""
"29/01/2026 17:15:00 - 29/01/2026 17:30:00","BZN|NL","Without Sequence","154.20","",""
"29/01/2026 17:30:00 - 29/01/2026 17:45:00","BZN|NL","Without Sequence","157.72","",""
"29/01/2026 17:45:00 - 29/01/2026 18:00:00","BZN|NL","Without Sequence","159.23","",""
"29/01/2026 18:00:00 - 29/01/2026 18:15:00","BZN|NL","Without Sequence","155.02","",""
"29/01/2026 18:15:00 - 29/01/2026 18:30:00","BZN|NL","Without Sequence","155.59","",""
"29/01/2026 18:30:00 - 29/01/2026 18:45:00","BZN|NL","Without Sequence","153.11","",""
"29/01/2026 18:45:00 - 29/01/2026 19:00:00","BZN|NL","Without Sequence","154.19","",""
"29/01/2026 19:00:00 - 29/01/2026 19:15:00","BZN|NL","Without Sequence","149.02","",""
"29/01/2026 19:15:00 - 29/01/2026 19:30:00","BZN|NL","Without Sequence","148.71","",""
"29/01/2026 19:30:00 - 29/01/2026 19:45:00","BZN|NL","Without Sequence","149.07","",""
"29/01/2026 19:45:00 - 29/01/2026 20:00:00","BZN|NL","Without Sequence","131.02","",""
"29/01/2026 20:00:00 - 29/01/2026 20:15:00","BZN|NL","Without Sequence","140.20","",""
"29/01/2026 20:15:00 - 29/01/2026 20:30:00","BZN|NL","Without Sequence","120.98","",""
"29/01/2026 20:30:00 - 29/01/2026 20:45:00","BZN|NL","Without Sequence","115.03","",""
"29/01/2026 20:45:00 - 29/01/2026 21:00:00","BZN|NL","Without Sequence","110.10","",""
"29/01/2026 21:00:00 - 29/01/2026 21:15:00","BZN|NL","Without Sequence","118.67","",""
"29/01/2026 21:15:00 - 29/01/2026 21:30:00","BZN|NL","Without Sequence","113.17","",""
"29/01/2026 21:30:00 - 29/01/2026 21:45:00","BZN|NL","Without Sequence","109.01","",""
"29/01/2026 21:45:00 - 29/01/2026 22:00:00","BZN|NL","Without Sequence","104.35","",""
"29/01/2026 22:00:00 - 29/01/2026 22:15:00","BZN|NL","Without Sequence","112.91","",""
"29/01/2026 22:15:00 - 29/01/2026 22:30:00","BZN|NL","Without Sequence","108.85","",""
"29/01/2026 22:30:00 - 29/01/2026 22:45:00","BZN|NL","Without Sequence","108.89","",""
"29/01/2026 22:45:00 - 29/01/2026 23:00:00","BZN|NL","Without Sequence","105.48","",""
"29/01/2026 23:00:00 - 29/01/2026 23:15:00","BZN|NL","Without Sequence","110.88","",""
"29/01/2026 23:15:00 - 29/01/2026 23:30:00","BZN|NL","Without Sequence","101.04","",""
"29/01/2026 23:30:00 - 29/01/2026 23:45:00","BZN|NL","Without Sequence","103.12","",""
"29/01/2026 23:45:00 - 30/01/2026 00:00:00","BZN|NL","Without Sequence","103.12","",""
"30/01/2026 00:00:00 - 30/01/2026 00:15:00","BZN|NL","Without Sequence","125.08","",""
"30/01/2026 00:15:00 - 30/01/2026 00:30:00","BZN|NL","Without Sequence","114.00","",""
"30/01/2026 00:30:00 - 30/01/2026 00:45:00","BZN|NL","Without Sequence","104.21","",""
"30/01/2026 00:45:00 - 30/01/2026 01:00:00","BZN|NL","Without Sequence","100.97","",""
"30/01/2026 01:00:00 - 30/01/2026 01:15:00","BZN|NL","Without Sequence","106.22","",""
"30/01/2026 01:15:00 - 30/01/2026 01:30:00","BZN|NL","Without Sequence","104.65","",""
"30/01/2026 01:30:00 - 30/01/2026 01:45:00","BZN|NL","Without Sequence","102.47","",""
"30/01/2026 01:45:00 - 30/01/2026 02:00:00","BZN|NL","Without Sequence","99.91","",""
"30/01/2026 02:00:00 - 30/01/2026 02:15:00","BZN|NL","Without Sequence","104.26","",""
"30/01/2026 02:15:00 - 30/01/2026 02:30:00","BZN|NL","Without Sequence","101.87","",""
"30/01/2026 02:30:00 - 30/01/2026 02:45:00","BZN|NL","Without Sequence","99.12","",""
"30/01/2026 02:45:00 - 30/01/2026 03:00:00","BZN|NL","Without Sequence","96.76","",""
"30/01/2026 03:00:00 - 30/01/2026 03:15:00","BZN|NL","Without Sequence","98.36","",""
"30/01/2026 03:15:00 - 30/01/2026 03:30:00","BZN|NL","Without Sequence","96.61","",""
"30/01/2026 03:30:00 - 30/01/2026 03:45:00","BZN|NL","Without Sequence","96.16","",""
"30/01/2026 03:45:00 - 30/01/2026 04:00:00","BZN|NL","Without Sequence","95.69","",""
"30/01/2026 04:00:00 - 30/01/2026 04:15:00","BZN|NL","Without Sequence","96.75","",""
"30/01/2026 04:15:00 - 30/01/2026 04:30:00","BZN|NL","Without Sequence","94.44","",""
"30/01/2026 04:30:00 - 30/01/2026 04:45:00","BZN|NL","Without Sequence","96.35","",""
"30/01/2026 04:45:00 - 30/01/2026 05:00:00","BZN|NL","Without Sequence","96.98","",""
"30/01/2026 05:00:00 - 30/01/2026 05:15:00","BZN|NL","Without Sequence","94.25","",""
"30/01/2026 05:15:00 - 30/01/2026 05:30:00","BZN|NL","Without Sequence","93.25","",""
"30/01/2026 05:30:00 - 30/01/2026 05:45:00","BZN|NL","Without Sequence","93.40","",""
"30/01/2026 05:45:00 - 30/01/2026 06:00:00","BZN|NL","Without Sequence","100.89","",""
"30/01/2026 06:00:00 - 30/01/2026 06:15:00","BZN|NL","Without Sequence","99.26","",""
"30/01/2026 06:15:00 - 30/01/2026 06:30:00","BZN|NL","Without Sequence","104.54","",""
"30/01/2026 06:30:00 - 30/01/2026 06:45:00","BZN|NL","Without Sequence","113.22","",""
"30/01/2026 06:45:00 - 30/01/2026 07:00:00","BZN|NL","Without Sequence","113.62","",""
"30/01/2026 07:00:00 - 30/01/2026 07:15:00","BZN|NL","Without Sequence","106.85","",""
"30/01/2026 07:15:00 - 30/01/2026 07:30:00","BZN|NL","Without Sequence","115.48","",""
"30/01/2026 07:30:00 - 30/01/2026 07:45:00","BZN|NL","Without Sequence","122.12","",""
"30/01/2026 07:45:00 - 30/01/2026 08:00:00","BZN|NL","Without Sequence","135.56","",""
"30/01/2026 08:00:00 - 30/01/2026 08:15:00","BZN|NL","Without Sequence","141.16","",""
"30/01/2026 08:15:00 - 30/01/2026 08:30:00","BZN|NL","Without Sequence","144.97","",""
"30/01/2026 08:30:00 - 30/01/2026 08:45:00","BZN|NL","Without Sequence","140.78","",""
"30/01/2026 08:45:00 - 30/01/2026 09:00:00","BZN|NL","Without Sequence","133.58","",""
"30/01/2026 09:00:00 - 30/01/2026 09:15:00","BZN|NL","Without Sequence","151.99","",""
"30/01/2026 09:15:00 - 30/01/2026 09:30:00","BZN|NL","Without Sequence","140.18","",""
"30/01/2026 09:30:00 - 30/01/2026 09:45:00","BZN|NL","Without Sequence","132.84","",""
"30/01/2026 09:45:00 - 30/01/2026 10:00:00","BZN|NL","Without Sequence","127.60","",""
"30/01/2026 10:00:00 - 30/01/2026 10:15:00","BZN|NL","Without Sequence","135.87","",""
"30/01/2026 10:15:00 - 30/01/2026 10:30:00","BZN|NL","Without Sequence","122.14","",""
"30/01/2026 10:30:00 - 30/01/2026 10:45:00","BZN|NL","Without Sequence","113.04","",""
"30/01/2026 10:45:00 - 30/01/2026 11:00:00","BZN|NL","Without Sequence","108.96","",""
"30/01/2026 11:00:00 - 30/01/2026 11:15:00","BZN|NL","Without Sequence","121.97","",""
"30/01/2026 11:15:00 - 30/01/2026 11:30:00","BZN|NL","Without Sequence","116.11","",""
"30/01/2026 11:30:00 - 30/01/2026 11:45:00","BZN|NL","Without Sequence","116.21","",""
"30/01/2026 11:45:00 - 30/01/2026 12:00:00","BZN|NL","Without Sequence","116.12","",""
"30/01/2026 12:00:00 - 30/01/2026 12:15:00","BZN|NL","Without Sequence","121.65","",""
"30/01/2026 12:15:00 - 30/01/2026 12:30:00","BZN|NL","Without Sequence","112.33","",""
"30/01/2026 12:30:00 - 30/01/2026 12:45:00","BZN|NL","Without Sequence","110.85","",""
"30/01/2026 12:45:00 - 30/01/2026 13:00:00","BZN|NL","Without Sequence","106.65","",""
"30/01/2026 13:00:00 - 30/01/2026 13:15:00","BZN|NL","Without Sequence","110.44","",""
"30/01/2026 13:15:00 - 30/01/2026 13:30:00","BZN|NL","Without Sequence","105.45","",""
"30/01/2026 13:30:00 - 30/01/2026 13:45:00","BZN|NL","Without Sequence","102.44","",""
"30/01/2026 13:45:00 - 30/01/2026 14:00:00","BZN|NL","Without Sequence","102.19","",""
"30/01/2026 14:00:00 - 30/01/2026 14:15:00","BZN|NL","Without Sequence","103.13","",""
"30/01/2026 14:15:00 - 30/01/2026 14:30:00","BZN|NL","Without Sequence","102.60","",""
"30/01/2026 14:30:00 - 30/01/2026 14:45:00","BZN|NL","Without Sequence","104.19","",""
"30/01/2026 14:45:00 - 30/01/2026 15:00:00","BZN|NL","Without Sequence","104.01","",""
"30/01/2026 15:00:00 - 30/01/2026 15:15:00","BZN|NL","Without Sequence","104.20","",""
"30/01/2026 15:15:00 - 30/01/2026 15:30:00","BZN|NL","Without Sequence","108.34","",""
"30/01/2026 15:30:00 - 30/01/2026 15:45:00","BZN|NL","Without Sequence","111.23","",""
"30/01/2026 15:45:00 - 30/01/2026 16:00:00","BZN|NL","Without Sequence","116.22","",""
"30/01/2026 16:00:00 - 30/01/2026 16:15:00","BZN|NL","Without Sequence","110.35","",""
"30/01/2026 16:15:00 - 30/01/2026 16:30:00","BZN|NL","Without Sequence","113.16","",""
"30/01/2026 16:30:00 - 30/01/2026 16:45:00","BZN|NL","Without Sequence","117.21","",""
"30/01/2026 16:45:00 - 30/01/2026 17:00:00","BZN|NL","Without Sequence","119.03","",""
"30/01/2026 17:00:00 - 30/01/2026 17:15:00","BZN|NL","Without Sequence","118.64","",""
"30/01/2026 17:15:00 - 30/01/2026 17:30:00","BZN|NL","Without Sequence","124.00","",""
"30/01/2026 17:30:00 - 30/01/2026 17:45:00","BZN|NL","Without Sequence","129.60","",""
"30/01/2026 17:45:00 - 30/01/2026 18:00:00","BZN|NL","Without Sequence","127.00","",""
"30/01/2026 18:00:00 - 30/01/2026 18:15:00","BZN|NL","Without Sequence","129.43","",""
"30/01/2026 18:15:00 - 30/01/2026 18:30:00","BZN|NL","Without Sequence","121.69","",""
"30/01/2026 18:30:00 - 30/01/2026 18:45:00","BZN|NL","Without Sequence","120.12","",""
"30/01/2026 18:45:00 - 30/01/2026 19:00:00","BZN|NL","Without Sequence","114.67","",""
"30/01/2026 19:00:00 - 30/01/2026 19:15:00","BZN|NL","Without Sequence","117.30","",""
"30/01/2026 19:15:00 - 30/01/2026 19:30:00","BZN|NL","Without Sequence","112.05","",""
"30/01/2026 19:30:00 - 30/01/2026 19:45:00","BZN|NL","Without Sequence","112.50","",""
"30/01/2026 19:45:00 - 30/01/2026 20:00:00","BZN|NL","Without Sequence","110.50","",""
"30/01/2026 20:00:00 - 30/01/2026 20:15:00","BZN|NL","Without Sequence","113.76","",""
"30/01/2026 20:15:00 - 30/01/2026 20:30:00","BZN|NL","Without Sequence","109.77","",""
"30/01/2026 20:30:00 - 30/01/2026 20:45:00","BZN|NL","Without Sequence","108.71","",""
"30/01/2026 20:45:00 - 30/01/2026 21:00:00","BZN|NL","Without Sequence","106.06","",""
"30/01/2026 21:00:00 - 30/01/2026 21:15:00","BZN|NL","Without Sequence","112.26","",""
"30/01/2026 21:15:00 - 30/01/2026 21:30:00","BZN|NL","Without Sequence","107.34","",""
"30/01/2026 21:30:00 - 30/01/2026 21:45:00","BZN|NL","Without Sequence","99.66","",""
"30/01/2026 21:45:00 - 30/01/2026 22:00:00","BZN|NL","Without Sequence","96.21","",""
"30/01/2026 22:00:00 - 30/01/2026 22:15:00","BZN|NL","Without Sequence","107.58","",""
"30/01/2026 22:15:00 - 30/01/2026 22:30:00","BZN|NL","Without Sequence","102.98","",""
"30/01/2026 22:30:00 - 30/01/2026 22:45:00","BZN|NL","Without Sequence","102.85","",""
"30/01/2026 22:45:00 - 30/01/2026 23:00:00","BZN|NL","Without Sequence","98.59","",""
"30/01/2026 23:00:00 - 30/01/2026 23:15:00","BZN|NL","Without Sequence","96.24","",""
"30/01/2026 23:15:00 - 30/01/2026 23:30:00","BZN|NL","Without Sequence","92.78","",""
"30/01/2026 23:30:00 - 30/01/2026 23:45:00","BZN|NL","Without Sequence","93.16","",""
"30/01/2026 23:45:00 - 31/01/2026 00:00:00","BZN|NL","Without Sequence","93.16","",""
"31/01/2026 00:00:00 - 31/01/2026 00:15:00","BZN|NL","Without Sequence","108.65","",""
"31/01/2026 00:15:00 - 31/01/2026 00:30:00","BZN|NL","Without Sequence","96.78","",""
"31/01/2026 00:30:00 - 31/01/2026 00:45:00","BZN|NL","Without Sequence","92.90","",""
"31/01/2026 00:45:00 - 31/01/2026 01:00:00","BZN|NL","Without Sequence","90.71","",""
