MTU (CET/CEST),Area,Day-ahead solar (MW),Intraday solar (MW),Actual solar (MW)
09/10/2025 09:45:00 - 09/10/2025 10:00:00,BZN|NL,622,622,53.24
09/10/2025 10:00:00 - 09/10/2025 10:15:00,BZN|NL,789,789,66.44
09/10/2025 10:15:00 - 09/10/2025 10:30:00,BZN|NL,903,903,70.67
09/10/2025 10:30:00 - 09/10/2025 10:45:00,BZN|NL,1014,1014,80.72
09/10/2025 10:45:00 - 09/10/2025 11:00:00,BZN|NL,1126,1126,91.43
09/10/2025 11:00:00 - 09/10/2025 11:15:00,BZN|NL,1241,1241,103.32
09/10/2025 11:15:00 - 09/10/2025 11:30:00,BZN|NL,1333,1333,117.24
09/10/2025 11:30:00 - 09/10/2025 11:45:00,BZN|NL,1428,1428,134.99
09/10/2025 11:45:00 - 09/10/2025 12:00:00,BZN|NL,1522,1522,144.78
09/10/2025 12:00:00 - 09/10/2025 12:15:00,BZN|NL,1615,1615,163.09
09/10/2025 12:15:00 - 09/10/2025 12:30:00,BZN|NL,1677,1677,175.66
09/10/2025 12:30:00 - 09/10/2025 12:45:00,BZN|NL,1738,1738,162.58
09/10/2025 12:45:00 - 09/10/2025 13:00:00,BZN|NL,1801,1801,140.69
09/10/2025 13:00:00 - 09/10/2025 13:15:00,BZN|NL,1861,1861,182.88
09/10/2025 13:15:00 - 09/10/2025 13:30:00,BZN|NL,1880,1880,181.99
09/10/2025 13:30:00 - 09/10/2025 13:45:00,BZN|NL,1899,1899,141.46
09/10/2025 13:45:00 - 09/10/2025 14:00:00,BZN|NL,1918,1918,132.85
09/10/2025 14:00:00 - 09/10/2025 14:15:00,BZN|NL,1936,1936,100.59
09/10/2025 14:15:00 - 09/10/2025 14:30:00,BZN|NL,1878,1878,80.17
09/10/2025 14:30:00 - 09/10/2025 14:45:00,BZN|NL,1823,1823,73.58
09/10/2025 14:45:00 - 09/10/2025 15:00:00,BZN|NL,1765,1765,75.96
09/10/2025 15:00:00 - 09/10/2025 15:15:00,BZN|NL,1709,1709,105.28
09/10/2025 15:15:00 - 09/10/2025 15:30:00,BZN|NL,1646,1646,112.73
09/10/2025 15:30:00 - 09/10/2025 15:45:00,BZN|NL,1584,1584,130.23
09/10/2025 15:45:00 - 09/10/2025 16:00:00,BZN|NL,1521,1521,100.35
09/10/2025 16:00:00 - 09/10/2025 16:15:00,BZN|NL,1459,1459,73.53
09/10/2025 16:15:00 - 09/10/2025 16:30:00,BZN|NL,1367,1367,65.69
09/10/2025 16:30:00 - 09/10/2025 16:45:00,BZN|NL,1273,1273,47.93
09/10/2025 16:45:00 - 09/10/2025 17:00:00,BZN|NL,1181,1181,32.71
09/10/2025 17:00:00 - 09/10/2025 17:15:00,BZN|NL,1091,1091,32.86
09/10/2025 17:15:00 - 09/10/2025 17:30:00,BZN|NL,1034,1034,32.22
09/10/2025 17:30:00 - 09/10/2025 17:45:00,BZN|NL,977,977,28.93
09/10/2025 17:45:00 - 09/10/2025 18:00:00,BZN|NL,919,919,20.47
09/10/2025 18:00:00 - 09/10/2025 18:15:00,BZN|NL,861,861,8.8
09/10/2025 18:15:00 - 09/10/2025 18:30:00,BZN|NL,669,669,5.31
09/10/2025 18:30:00 - 09/10/2025 18:45:00,BZN|NL,476,476,0.89
09/10/2025 18:45:00 - 09/10/2025 19:00:00,BZN|NL,282,282,0
09/10/2025 19:00:00 - 09/10/2025 19:15:00,BZN|NL,90,90,0
09/10/2025 19:15:00 - 09/10/2025 19:30:00,BZN|NL,68,68,0
09/10/2025 19:30:00 - 09/10/2025 19:45:00,BZN|NL,44,44,0
09/10/2025 19:45:00 - 09/10/2025 20:00:00,BZN|NL,22,22,0
09/10/2025 20:00:00 - 09/10/2025 20:15:00,BZN|NL,0,0,0
09/10/2025 20:15:00 - 09/10/2025 20:30:00,BZN|NL,0,0,0
09/10/2025 20:30:00 - 09/10/2025 20:45:00,BZN|NL,0,0,0
09/10/2025 20:45:00 - 09/10/2025 21:00:00,BZN|NL,0,0,0
09/10/2025 21:00:00 - 09/10/2025 21:15:00,BZN|NL,0,0,0
09/10/2025 21:15:00 - 09/10/2025 21:30:00,BZN|NL,0,0,0
09/10/2025 21:30:00 - 09/10/2025 21:45:00,BZN|NL,0,0,0
09/10/2025 21:45:00 - 09/10/2025 22:00:00,BZN|NL,0,0,0
09/10/2025 22:00:00 - 09/10/2025 22:15:00,BZN|NL,0,0,0
09/10/2025 22:15:00 - 09/10/2025 22:30:00,BZN|NL,0,0,0
09/10/2025 22:30:00 - 09/10/2025 22:45:00,BZN|NL,0,0,0
09/10/2025 22:45:00 - 09/10/2025 23:00:00,BZN|NL,0,0,0
09/10/2025 23:00:00 - 09/10/2025 23:15:00,BZN|NL,0,0,0
09/10/2025 23:15:00 - 09/10/2025 23:30:00,BZN|NL,0,0,0
09/10/2025 23:30:00 - 09/10/2025 23:45:00,BZN|NL,0,0,0
09/10/2025 23:45:00 - 10/10/2025 00:00:00,BZN|NL,0,0,0
10/10/2025 00:00:00 - 10/10/2025 00:15:00,BZN|NL,0,0,0
10/10/2025 00:15:00 - 10/10/2025 00:30:00,BZN|NL,0,0,0
10/10/2025 00:30:00 - 10/10/2025 00:45:00,BZN|NL,0,0,0
10/10/2025 00:45:00 - 10/10/2025 01:00:00,BZN|NL,0,0,0
10/10/2025 01:00:00 - 10/10/2025 01:15:00,BZN|NL,0,0,0
10/10/2025 01:15:00 - 10/10/2025 01:30:00,BZN|NL,0,0,0
10/10/2025 01:30:00 - 10/10/2025 01:45:00,BZN|NL,0,0,0
10/10/2025 01:45:00 - 10/10/2025 02:00:00,BZN|NL,0,0,0
10/10/2025 02:00:00 - 10/10/2025 02:15:00,BZN|NL,0,0,0
10/10/2025 02:15:00 - 10/10/2025 02:30:00,BZN|NL,0,0,0
10/10/2025 02:30:00 - 10/10/2025 02:45:00,BZN|NL,0,0,0
10/10/2025 02:45:00 - 10/10/2025 03:00:00,BZN|NL,0,0,0
10/10/2025 03:00:00 - 10/10/2025 03:15:00,BZN|NL,0,0,0
10/10/2025 03:15:00 - 10/10/2025 03:30:00,BZN|NL,0,0,0
10/10/2025 03:30:00 - 10/10/2025 03:45:00,BZN|NL,0,0,0
10/10/2025 03:45:00 - 10/10/2025 04:00:00,BZN|NL,0,0,0
10/10/2025 04:00:00 - 10/10/2025 04:15:00,BZN|NL,0,0,0
10/10/2025 04:15:00 - 10/10/2025 04:30:00,BZN|NL,0,0,0
10/10/2025 04:30:00 - 10/10/2025 04:45:00,BZN|NL,0,0,0
10/10/2025 04:45:00 - 10/10/2025 05:00:00,BZN|NL,0,0,0
10/10/2025 05:00:00 - 10/10/2025 05:15:00,BZN|NL,0,0,0
10/10/2025 05:15:00 - 10/10/2025 05:30:00,BZN|NL,0,0,0
10/10/2025 05:30:00 - 10/10/2025 05:45:00,BZN|NL,0,0,0
10/10/2025 05:45:00 - 10/10/2025 06:00:00,BZN|NL,0,0,0
10/10/2025 06:00:00 - 10/10/2025 06:15:00,BZN|NL,0,0,0
10/10/2025 06:15:00 - 10/10/2025 06:30:00,BZN|NL,0,0,0
10/10/2025 06:30:00 - 10/10/2025 06:45:00,BZN|NL,0,0,0
10/10/2025 06:45:00 - 10/10/2025 07:00:00,BZN|NL,0,0,0
10/10/2025 07:00:00 - 10/10/2025 07:15:00,BZN|NL,0,0,0
10/10/2025 07:15:00 - 10/10/2025 07:30:00,BZN|NL,0,0,0
10/10/2025 07:30:00 - 10/10/2025 07:45:00,BZN|NL,0,0,0
10/10/2025 07:45:00 - 10/10/2025 08:00:00,BZN|NL,0,0,0.52
10/10/2025 08:00:00 - 10/10/2025 08:15:00,BZN|NL,0,0,5.65
10/10/2025 08:15:00 - 10/10/2025 08:30:00,BZN|NL,58,58,15.22
10/10/2025 08:30:00 - 10/10/2025 08:45:00,BZN|NL,117,117,25.44
10/10/2025 08:45:00 - 10/10/2025 09:00:00,BZN|NL,175,175,39.05
10/10/2025 09:00:00 - 10/10/2025 09:15:00,BZN|NL,231,231,57.34
10/10/2025 09:15:00 - 10/10/2025 09:30:00,BZN|NL,618,618,77.89
10/10/2025 09:30:00 - 10/10/2025 09:45:00,BZN|NL,1003,1003,93.68
10/10/2025 09:45:00 - 10/10/2025 10:00:00,BZN|NL,1388,1388,96.37
10/10/2025 10:00:00 - 10/10/2025 10:15:00,BZN|NL,1775,1775,116.84
10/10/2025 10:15:00 - 10/10/2025 10:30:00,BZN|NL,1991,1991,130.7
10/10/2025 10:30:00 - 10/10/2025 10:45:00,BZN|NL,2205,2205,149.78
10/10/2025 10:45:00 - 10/10/2025 11:00:00,BZN|NL,2423,2423,165.15
10/10/2025 11:00:00 - 10/10/2025 11:15:00,BZN|NL,2639,2639,151.06
10/10/2025 11:15:00 - 10/10/2025 11:30:00,BZN|NL,2658,2658,142.78
10/10/2025 11:30:00 - 10/10/2025 11:45:00,BZN|NL,2677,2677,97.6
10/10/2025 11:45:00 - 10/10/2025 12:00:00,BZN|NL,2700,2700,104.22
10/10/2025 12:00:00 - 10/10/2025 12:15:00,BZN|NL,2720,2720,94.7
10/10/2025 12:15:00 - 10/10/2025 12:30:00,BZN|NL,2810,2810,105.05
10/10/2025 12:30:00 - 10/10/2025 12:45:00,BZN|NL,2899,2899,101.89
10/10/2025 12:45:00 - 10/10/2025 13:00:00,BZN|NL,2988,2988,122.35
10/10/2025 13:00:00 - 10/10/2025 13:15:00,BZN|NL,3079,3079,156.22
10/10/2025 13:15:00 - 10/10/2025 13:30:00,BZN|NL,3104,3104,198.51
10/10/2025 13:30:00 - 10/10/2025 13:45:00,BZN|NL,3133,3133,195.46
10/10/2025 13:45:00 - 10/10/2025 14:00:00,BZN|NL,3157,3157,215.23
10/10/2025 14:00:00 - 10/10/2025 14:15:00,BZN|NL,3185,3185,199.84
10/10/2025 14:15:00 - 10/10/2025 14:30:00,BZN|NL,3058,3058,195.78
10/10/2025 14:30:00 - 10/10/2025 14:45:00,BZN|NL,2932,2932,164.46
10/10/2025 14:45:00 - 10/10/2025 15:00:00,BZN|NL,2803,2803,168.23
10/10/2025 15:00:00 - 10/10/2025 15:15:00,BZN|NL,2676,2676,155.92
10/10/2025 15:15:00 - 10/10/2025 15:30:00,BZN|NL,2585,2585,146.67
10/10/2025 15:30:00 - 10/10/2025 15:45:00,BZN|NL,2496,2496,128.4
10/10/2025 15:45:00 - 10/10/2025 16:00:00,BZN|NL,2404,2404,137.98
10/10/2025 16:00:00 - 10/10/2025 16:15:00,BZN|NL,2312,2312,114.15
10/10/2025 16:15:00 - 10/10/2025 16:30:00,BZN|NL,2174,2174,109.16
10/10/2025 16:30:00 - 10/10/2025 16:45:00,BZN|NL,2038,2038,77.63
10/10/2025 16:45:00 - 10/10/2025 17:00:00,BZN|NL,1902,1902,77.47
10/10/2025 17:00:00 - 10/10/2025 17:15:00,BZN|NL,1764,1764,61.04
10/10/2025 17:15:00 - 10/10/2025 17:30:00,BZN|NL,1614,1614,43.5
10/10/2025 17:30:00 - 10/10/2025 17:45:00,BZN|NL,1465,1465,34.99
10/10/2025 17:45:00 - 10/10/2025 18:00:00,BZN|NL,1317,1317,30.81
10/10/2025 18:00:00 - 10/10/2025 18:15:00,BZN|NL,1167,1167,21.01
10/10/2025 18:15:00 - 10/10/2025 18:30:00,BZN|NL,904,904,9.64
10/10/2025 18:30:00 - 10/10/2025 18:45:00,BZN|NL,637,637,2.97
10/10/2025 18:45:00 - 10/10/2025 19:00:00,BZN|NL,374,374,0.22
10/10/2025 19:00:00 - 10/10/2025 19:15:00,BZN|NL,107,107,0
10/10/2025 19:15:00 - 10/10/2025 19:30:00,BZN|NL,84,84,0
10/10/2025 19:30:00 - 10/10/2025 19:45:00,BZN|NL,55,55,0
10/10/2025 19:45:00 - 10/10/2025 20:00:00,BZN|NL,29,29,0
10/10/2025 20:00:00 - 10/10/2025 20:15:00,BZN|NL,0,0,0
10/10/2025 20:15:00 - 10/10/2025 20:30:00,BZN|NL,0,0,0
10/10/2025 20:30:00 - 10/10/2025 20:45:00,BZN|NL,0,0,0
10/10/2025 20:45:00 - 10/10/2025 21:00:00,BZN|NL,0,0,0
10/10/2025 21:00:00 - 10/10/2025 21:15:00,BZN|NL,0,0,0
10/10/2025 21:15:00 - 10/10/2025 21:30:00,BZN|NL,0,0,0
10/10/2025 21:30:00 - 10/10/2025 21:45:00,BZN|NL,0,0,0
10/10/2025 21:45:00 - 10/10/2025 22:00:00,BZN|NL,0,0,0
10/10/2025 22:00:00 - 10/10/2025 22:15:00,BZN|NL,0,0,0
10/10/2025 22:15:00 - 10/10/2025 22:30:00,BZN|NL,0,0,0
10/10/2025 22:30:00 - 10/10/2025 22:45:00,BZN|NL,0,0,0
10/10/2025 22:45:00 - 10/10/2025 23:00:00,BZN|NL,0,0,0
10/10/2025 23:00:00 - 10/10/2025 23:15:00,BZN|NL,0,0,0
10/10/2025 23:15:00 - 10/10/2025 23:30:00,BZN|NL,0,0,0
10/10/2025 23:30:00 - 10/10/2025 23:45:00,BZN|NL,0,0,0
10/10/2025 23:45:00 - 11/10/2025 00:00:00,BZN|NL,0,0,0
11/10/2025 00:00:00 - 11/10/2025 00:15:00,BZN|NL,0,0,0
11/10/2025 00:15:00 - 11/10/2025 00:30:00,BZN|NL,0,0,0
11/10/2025 00:30:00 - 11/10/2025 00:45:00,BZN|NL,0,0,0
11/10/2025 00:45:00 - 11/10/2025 01:00:00,BZN|NL,0,0,0
11/10/2025 01:00:00 - 11/10/2025 01:15:00,BZN|NL,0,0,0
11/10/2025 01:15:00 - 11/10/2025 01:30:00,BZN|NL,0,0,0
11/10/2025 01:30:00 - 11/10/2025 01:45:00,BZN|NL,0,0,0
11/10/2025 01:45:00 - 11/10/2025 02:00:00,BZN|NL,0,0,0
11/10/2025 02:00:00 - 11/10/2025 02:15:00,BZN|NL,0,0,0
11/10/2025 02:15:00 - 11/10/2025 02:30:00,BZN|NL,0,0,0
11/10/2025 02:30:00 - 11/10/2025 02:45:00,BZN|NL,0,0,0
11/10/2025 02:45:00 - 11/10/2025 03:00:00,BZN|NL,0,0,0
11/10/2025 03:00:00 - 11/10/2025 03:15:00,BZN|NL,0,0,0
11/10/2025 03:15:00 - 11/10/2025 03:30:00,BZN|NL,0,0,0
11/10/2025 03:30:00 - 11/10/2025 03:45:00,BZN|NL,0,0,0
11/10/2025 03:45:00 - 11/10/2025 04:00:00,BZN|NL,0,0,0
11/10/2025 04:00:00 - 11/10/2025 04:15:00,BZN|NL,0,0,0
11/10/2025 04:15:00 - 11/10/2025 04:30:00,BZN|NL,0,0,0
11/10/2025 04:30:00 - 11/10/2025 04:45:00,BZN|NL,0,0,0
11/10/2025 04:45:00 - 11/10/2025 05:00:00,BZN|NL,0,0,0
11/10/2025 05:00:00 - 11/10/2025 05:15:00,BZN|NL,0,0,0
11/10/2025 05:15:00 - 11/10/2025 05:30:00,BZN|NL,0,0,0
11/10/2025 05:30:00 - 11/10/2025 05:45:00,BZN|NL,0,0,0
11/10/2025 05:45:00 - 11/10/2025 06:00:00,BZN|NL,0,0,0
11/10/2025 06:00:00 - 11/10/2025 06:15:00,BZN|NL,0,0,0
11/10/2025 06:15:00 - 11/10/2025 06:30:00,BZN|NL,0,0,0
11/10/2025 06:30:00 - 11/10/2025 06:45:00,BZN|NL,0,0,0
11/10/2025 06:45:00 - 11/10/2025 07:00:00,BZN|NL,0,0,0
11/10/2025 07:00:00 - 11/10/2025 07:15:00,BZN|NL,0,0,0
11/10/2025 07:15:00 - 11/10/2025 07:30:00,BZN|NL,0,0,0
11/10/2025 07:30:00 - 11/10/2025 07:45:00,BZN|NL,0,0,0
11/10/2025 07:45:00 - 11/10/2025 08:00:00,BZN|NL,0,0,0.44
11/10/2025 08:00:00 - 11/10/2025 08:15:00,BZN|NL,0,0,3.17
11/10/2025 08:15:00 - 11/10/2025 08:30:00,BZN|NL,20,20,9.4
11/10/2025 08:30:00 - 11/10/2025 08:45:00,BZN|NL,41,41,11.99
11/10/2025 08:45:00 - 11/10/2025 09:00:00,BZN|NL,60,60,13.38
11/10/2025 09:00:00 - 11/10/2025 09:15:00,BZN|NL,80,80,15.69
11/10/2025 09:15:00 - 11/10/2025 09:30:00,BZN|NL,220,220,18.11
11/10/2025 09:30:00 - 11/10/2025 09:45:00,BZN|NL,361,361,23.76
11/10/2025 09:45:00 - 11/10/2025 10:00:00,BZN|NL,503,503,28.26
11/10/2025 10:00:00 - 11/10/2025 10:15:00,BZN|NL,647,647,28.11
11/10/2025 10:15:00 - 11/10/2025 10:30:00,BZN|NL,744,744,32.11
11/10/2025 10:30:00 - 11/10/2025 10:45:00,BZN|NL,845,845,45.68
11/10/2025 10:45:00 - 11/10/2025 11:00:00,BZN|NL,943,943,47.07
11/10/2025 11:00:00 - 11/10/2025 11:15:00,BZN|NL,1042,1042,39.93
11/10/2025 11:15:00 - 11/10/2025 11:30:00,BZN|NL,1071,1071,40.74
11/10/2025 11:30:00 - 11/10/2025 11:45:00,BZN|NL,1100,1100,43.22
11/10/2025 11:45:00 - 11/10/2025 12:00:00,BZN|NL,1129,1129,57.43
11/10/2025 12:00:00 - 11/10/2025 12:15:00,BZN|NL,1158,1158,61.81
11/10/2025 12:15:00 - 11/10/2025 12:30:00,BZN|NL,1203,1203,56.82
11/10/2025 12:30:00 - 11/10/2025 12:45:00,BZN|NL,1247,1247,62.77
11/10/2025 12:45:00 - 11/10/2025 13:00:00,BZN|NL,1295,1295,56.91
11/10/2025 13:00:00 - 11/10/2025 13:15:00,BZN|NL,1339,1339,51.5
11/10/2025 13:15:00 - 11/10/2025 13:30:00,BZN|NL,1352,1352,54.46
11/10/2025 13:30:00 - 11/10/2025 13:45:00,BZN|NL,1368,1368,61.9
11/10/2025 13:45:00 - 11/10/2025 14:00:00,BZN|NL,1382,1382,67.33
11/10/2025 14:00:00 - 11/10/2025 14:15:00,BZN|NL,1395,1395,63.34
11/10/2025 14:15:00 - 11/10/2025 14:30:00,BZN|NL,1363,1363,58.74
11/10/2025 14:30:00 - 11/10/2025 14:45:00,BZN|NL,1330,1330,64.65
11/10/2025 14:45:00 - 11/10/2025 15:00:00,BZN|NL,1297,1297,57.95
11/10/2025 15:00:00 - 11/10/2025 15:15:00,BZN|NL,1266,1266,51.67
11/10/2025 15:15:00 - 11/10/2025 15:30:00,BZN|NL,1218,1218,43.4
11/10/2025 15:30:00 - 11/10/2025 15:45:00,BZN|NL,1166,1166,37.74
11/10/2025 15:45:00 - 11/10/2025 16:00:00,BZN|NL,1117,1117,46.95
11/10/2025 16:00:00 - 11/10/2025 16:15:00,BZN|NL,1069,1069,44.24
11/10/2025 16:15:00 - 11/10/2025 16:30:00,BZN|NL,996,996,43.98
11/10/2025 16:30:00 - 11/10/2025 16:45:00,BZN|NL,926,926,37.57
11/10/2025 16:45:00 - 11/10/2025 17:00:00,BZN|NL,853,853,34.43
11/10/2025 17:00:00 - 11/10/2025 17:15:00,BZN|NL,783,783,32.18
11/10/2025 17:15:00 - 11/10/2025 17:30:00,BZN|NL,744,744,28.16
11/10/2025 17:30:00 - 11/10/2025 17:45:00,BZN|NL,700,700,21.09
11/10/2025 17:45:00 - 11/10/2025 18:00:00,BZN|NL,661,661,12.3
11/10/2025 18:00:00 - 11/10/2025 18:15:00,BZN|NL,619,619,7.4
11/10/2025 18:15:00 - 11/10/2025 18:30:00,BZN|NL,478,478,2.72
11/10/2025 18:30:00 - 11/10/2025 18:45:00,BZN|NL,338,338,0.24
11/10/2025 18:45:00 - 11/10/2025 19:00:00,BZN|NL,197,197,0
11/10/2025 19:00:00 - 11/10/2025 19:15:00,BZN|NL,55,55,0
11/10/2025 19:15:00 - 11/10/2025 19:30:00,BZN|NL,41,41,0
11/10/2025 19:30:00 - 11/10/2025 19:45:00,BZN|NL,27,27,0
11/10/2025 19:45:00 - 11/10/2025 20:00:00,BZN|NL,12,12,0
11/10/2025 20:00:00 - 11/10/2025 20:15:00,BZN|NL,0,0,0
11/10/2025 20:15:00 - 11/10/2025 20:30:00,BZN|NL,0,0,0
11/10/2025 20:30:00 - 11/10/2025 20:45:00,BZN|NL,0,0,0
11/10/2025 20:45:00 - 11/10/2025 21:00:00,BZN|NL,0,0,0
11/10/2025 21:00:00 - 11/10/2025 21:15:00,BZN|NL,0,0,0
11/10/2025 21:15:00 - 11/10/2025 21:30:00,BZN|NL,0,0,0
11/10/2025 21:30:00 - 11/10/2025 21:45:00,BZN|NL,0,0,0
11/10/2025 21:45:00 - 11/10/2025 22:00:00,BZN|NL,0,0,0
11/10/2025 22:00:00 - 11/10/2025 22:15:00,BZN|NL,0,0,0
11/10/2025 22:15:00 - 11/10/2025 22:30:00,BZN|NL,0,0,0
11/10/2025 22:30:00 - 11/10/2025 22:45:00,BZN|NL,0,0,0
11/10/2025 22:45:00 - 11/10/2025 23:00:00,BZN|NL,0,0,0
11/10/2025 23:00:00 - 11/10/2025 23:15:00,BZN|NL,0,0,0
11/10/2025 23:15:00 - 11/10/2025 23:30:00,BZN|NL,0,0,0
11/10/2025 23:30:00 - 11/10/2025 23:45:00,BZN|NL,0,0,0
11/10/2025 23:45:00 - 12/10/2025 00:00:00,BZN|NL,0,0,0
12/10/2025 00:00:00 - 12/10/2025 00:15:00,BZN|NL,0,0,0
12/10/2025 00:15:00 - 12/10/2025 00:30:00,BZN|NL,0,0,0
12/10/2025 00:30:00 - 12/10/2025 00:45:00,BZN|NL,0,0,0
12/10/2025 00:45:00 - 12/10/2025 01:00:00,BZN|NL,0,0,0
12/10/2025 01:00:00 - 12/10/2025 01:15:00,BZN|NL,0,0,0
12/10/2025 01:15:00 - 12/10/2025 01:30:00,BZN|NL,0,0,0
12/10/2025 01:30:00 - 12/10/2025 01:45:00,BZN|NL,0,0,0
12/10/2025 01:45:00 - 12/10/2025 02:00:00,BZN|NL,0,0,0
12/10/2025 02:00:00 - 12/10/2025 02:15:00,BZN|NL,0,0,0
12/10/2025 02:15:00 - 12/10/2025 02:30:00,BZN|NL,0,0,0
12/10/2025 02:30:00 - 12/10/2025 02:45:00,BZN|NL,0,0,0
12/10/2025 02:45:00 - 12/10/2025 03:00:00,BZN|NL,0,0,0
12/10/2025 03:00:00 - 12/10/2025 03:15:00,BZN|NL,0,0,0
12/10/2025 03:15:00 - 12/10/2025 03:30:00,BZN|NL,0,0,0
12/10/2025 03:30:00 - 12/10/2025 03:45:00,BZN|NL,0,0,0
12/10/2025 03:45:00 - 12/10/2025 04:00:00,BZN|NL,0,0,0
12/10/2025 04:00:00 - 12/10/2025 04:15:00,BZN|NL,0,0,0
12/10/2025 04:15:00 - 12/10/2025 04:30:00,BZN|NL,0,0,0
12/10/2025 04:30:00 - 12/10/2025 04:45:00,BZN|NL,0,0,0
12/10/2025 04:45:00 - 12/10/2025 05:00:00,BZN|NL,0,0,0
12/10/2025 05:00:00 - 12/10/2025 05:15:00,BZN|NL,0,0,0
12/10/2025 05:15:00 - 12/10/2025 05:30:00,BZN|NL,0,0,0
12/10/2025 05:30:00 - 12/10/2025 05:45:00,BZN|NL,0,0,0
12/10/2025 05:45:00 - 12/10/2025 06:00:00,BZN|NL,0,0,0
12/10/2025 06:00:00 - 12/10/2025 06:15:00,BZN|NL,0,0,0
12/10/2025 06:15:00 - 12/10/2025 06:30:00,BZN|NL,0,0,0
12/10/2025 06:30:00 - 12/10/2025 06:45:00,BZN|NL,0,0,0
12/10/2025 06:45:00 - 12/10/2025 07:00:00,BZN|NL,0,0,0
12/10/2025 07:00:00 - 12/10/2025 07:15:00,BZN|NL,0,0,0
12/10/2025 07:15:00 - 12/10/2025 07:30:00,BZN|NL,0,0,0
12/10/2025 07:30:00 - 12/10/2025 07:45:00,BZN|NL,0,0,0
12/10/2025 07:45:00 - 12/10/2025 08:00:00,BZN|NL,0,0,0
12/10/2025 08:00:00 - 12/10/2025 08:15:00,BZN|NL,0,0,0.2
12/10/2025 08:15:00 - 12/10/2025 08:30:00,BZN|NL,27,27,1.33
12/10/2025 08:30:00 - 12/10/2025 08:45:00,BZN|NL,57,57,3.38
12/10/2025 08:45:00 - 12/10/2025 09:00:00,BZN|NL,82,82,8
12/10/2025 09:00:00 - 12/10/2025 09:15:00,BZN|NL,112,112,18.33
12/10/2025 09:15:00 - 12/10/2025 09:30:00,BZN|NL,322,322,37.82
12/10/2025 09:30:00 - 12/10/2025 09:45:00,BZN|NL,534,534,49.09
12/10/2025 09:45:00 - 12/10/2025 10:00:00,BZN|NL,745,745,69.2
12/10/2025 10:00:00 - 12/10/2025 10:15:00,BZN|NL,957,957,70.46
12/10/2025 10:15:00 - 12/10/2025 10:30:00,BZN|NL,1097,1097,68.52
12/10/2025 10:30:00 - 12/10/2025 10:45:00,BZN|NL,1234,1234,67.71
12/10/2025 10:45:00 - 12/10/2025 11:00:00,BZN|NL,1369,1369,75.53
12/10/2025 11:00:00 - 12/10/2025 11:15:00,BZN|NL,1509,1509,73.62
12/10/2025 11:15:00 - 12/10/2025 11:30:00,BZN|NL,1517,1517,74.67
12/10/2025 11:30:00 - 12/10/2025 11:45:00,BZN|NL,1526,1526,61.8
12/10/2025 11:45:00 - 12/10/2025 12:00:00,BZN|NL,1539,1539,71.98
12/10/2025 12:00:00 - 12/10/2025 12:15:00,BZN|NL,1546,1546,82.73
12/10/2025 12:15:00 - 12/10/2025 12:30:00,BZN|NL,1604,1604,94.91
12/10/2025 12:30:00 - 12/10/2025 12:45:00,BZN|NL,1664,1664,92.59
12/10/2025 12:45:00 - 12/10/2025 13:00:00,BZN|NL,1723,1723,96.16
12/10/2025 13:00:00 - 12/10/2025 13:15:00,BZN|NL,1781,1781,102.03
12/10/2025 13:15:00 - 12/10/2025 13:30:00,BZN|NL,1802,1802,109.84
12/10/2025 13:30:00 - 12/10/2025 13:45:00,BZN|NL,1816,1816,102.04
12/10/2025 13:45:00 - 12/10/2025 14:00:00,BZN|NL,1836,1836,82.9
12/10/2025 14:00:00 - 12/10/2025 14:15:00,BZN|NL,1855,1855,77.38
12/10/2025 14:15:00 - 12/10/2025 14:30:00,BZN|NL,1745,1745,70.2
12/10/2025 14:30:00 - 12/10/2025 14:45:00,BZN|NL,1638,1638,74.08
12/10/2025 14:45:00 - 12/10/2025 15:00:00,BZN|NL,1529,1529,75.47
12/10/2025 15:00:00 - 12/10/2025 15:15:00,BZN|NL,1422,1422,85.53
12/10/2025 15:15:00 - 12/10/2025 15:30:00,BZN|NL,1366,1366,77.76
12/10/2025 15:30:00 - 12/10/2025 15:45:00,BZN|NL,1314,1314,66.12
12/10/2025 15:45:00 - 12/10/2025 16:00:00,BZN|NL,1261,1261,74.43
12/10/2025 16:00:00 - 12/10/2025 16:15:00,BZN|NL,1205,1205,76.52
12/10/2025 16:15:00 - 12/10/2025 16:30:00,BZN|NL,1128,1128,47.02
12/10/2025 16:30:00 - 12/10/2025 16:45:00,BZN|NL,1048,1048,58.95
12/10/2025 16:45:00 - 12/10/2025 17:00:00,BZN|NL,968,968,41.75
12/10/2025 17:00:00 - 12/10/2025 17:15:00,BZN|NL,887,887,30.17
12/10/2025 17:15:00 - 12/10/2025 17:30:00,BZN|NL,774,774,30.21
12/10/2025 17:30:00 - 12/10/2025 17:45:00,BZN|NL,661,661,23.47
12/10/2025 17:45:00 - 12/10/2025 18:00:00,BZN|NL,548,548,18.55
12/10/2025 18:00:00 - 12/10/2025 18:15:00,BZN|NL,433,433,10.97
12/10/2025 18:15:00 - 12/10/2025 18:30:00,BZN|NL,333,333,4.63
12/10/2025 18:30:00 - 12/10/2025 18:45:00,BZN|NL,232,232,0.86
12/10/2025 18:45:00 - 12/10/2025 19:00:00,BZN|NL,134,134,0
12/10/2025 19:00:00 - 12/10/2025 19:15:00,BZN|NL,36,36,0
